"Upstream -0.45-Dam"
Time (hr),Q+ (ft^3/s),Q- (ft^3/s),V+ (ft^3),V- (ft^3)
7.500206184157075,  7.261596642E+001,  4.918668690E-001,  1.323710673E+007,  2.171391555E+004
7.666666666666667,  7.057270018E+001,  4.896337013E-001,  1.328000332E+007,  2.200755958E+004
7.768946654025263,  6.936633464E+001,  4.900268053E-001,  1.330576655E+007,  2.218794093E+004
7.833333333333333,  6.861709723E+001,  4.899205327E-001,  1.332175754E+007,  2.230150713E+004
8.000000000000000,  6.673460190E+001,  4.902705411E-001,  1.336236255E+007,  2.259549652E+004
8.166666666666666,  6.496529045E+001,  4.922347346E-001,  1.340186539E+007,  2.289014191E+004
8.333333333333334,  6.325802157E+001,  4.973617029E-001,  1.344032825E+007,  2.318683405E+004
8.500000000000000,  6.162110071E+001,  5.084811897E-001,  1.347778455E+007,  2.348813078E+004
8.666666666666666,  6.008449892E+001,  5.387294830E-001,  1.351429135E+007,  2.380051402E+004
8.763614006221820,  5.926312771E+001,  6.096884084E-001,  1.353511408E+007,  2.399775237E+004
8.833333333333334,  5.853790351E+001,  5.174516362E-001,  1.354989671E+007,  2.413782727E+004
8.833542027306281,  5.853733864E+001,  5.175554588E-001,  1.354994069E+007,  2.413821610E+004
9.000000000000000,  5.702432002E+001,  4.641566448E-001,  1.358455825E+007,  2.442797073E+004
9.000208977626745,  5.702408431E+001,  4.642159103E-001,  1.358460115E+007,  2.442831997E+004
9.166666666666666,  5.561703434E+001,  4.472987842E-001,  1.361834920E+007,  2.470090238E+004
9.166875921743809,  5.561702365E+001,  4.473016757E-001,  1.361839110E+007,  2.470123934E+004
9.333333333333334,  5.425694431E+001,  4.429354603E-001,  1.365130744E+007,  2.496686914E+004
9.500000000000000,  5.295576398E+001,  4.486985550E-001,  1.368346462E+007,  2.523410675E+004
9.666666666666666,  5.172391195E+001,  4.647479017E-001,  1.371486730E+007,  2.550726882E+004
9.833333333333334,  5.057375265E+001,  5.183704257E-001,  1.374554739E+007,  2.579798883E+004
9.868459437999029,  5.036536308E+001,  5.511376657E-001,  1.375192908E+007,  2.586549908E+004
10.00000000000000,  4.939394700E+001,  4.895178952E-001,  1.377554349E+007,  2.610717532E+004
10.00021055983877,  4.939391819E+001,  4.895269525E-001,  1.377558093E+007,  2.610754639E+004
10.16666666666667,  4.825828972E+001,  4.765675010E-001,  1.380483619E+007,  2.639624776E+004
10.16687747207844,  4.825809446E+001,  4.766296597E-001,  1.380487281E+007,  2.639660948E+004
10.33333333333333,  4.715768534E+001,  4.708046253E-001,  1.383345818E+007,  2.668045747E+004
10.33354437951323,  4.715729972E+001,  4.709207642E-001,  1.383349400E+007,  2.668081525E+004
10.50000000000000,  4.611236453E+001,  4.656549835E-001,  1.386143716E+007,  2.696137977E+004
10.50042256470308,  4.611055060E+001,  4.658197219E-001,  1.386150731E+007,  2.696208839E+004
10.66666666666667,  4.508254196E+001,  4.609574022E-001,  1.388879452E+007,  2.723935450E+004
10.66708969457153,  4.508056857E+001,  4.611537216E-001,  1.388886317E+007,  2.724005679E+004
10.83333333333333,  4.409235811E+001,  4.555353269E-001,  1.391554547E+007,  2.751424850E+004
10.83375681564494,  4.409024352E+001,  4.557320156E-001,  1.391561269E+007,  2.751494328E+004
11.00000000000000,  4.312625740E+001,  4.510549994E-001,  1.394170970E+007,  2.778623899E+004
11.00042392819437,  4.312400252E+001,  4.512113498E-001,  1.394177551E+007,  2.778692761E+004
11.16666666666667,  4.217739777E+001,  4.463944081E-001,  1.396729842E+007,  2.805547962E+004
11.16687884945700,  4.217622256E+001,  4.464622333E-001,  1.396733064E+007,  2.805582066E+004
11.33333333333333,  4.127258850E+001,  4.415041373E-001,  1.399232920E+007,  2.832185453E+004
11.33354573076488,  4.127240592E+001,  4.415625305E-001,  1.399236075E+007,  2.832219216E+004
11.50000000000000,  4.039912939E+001,  4.368776523E-001,  1.401683098E+007,  2.858536180E+004
11.50042521633812,  4.039754431E+001,  4.370288683E-001,  1.401689282E+007,  2.858603079E+004
11.66666666666667,  3.954480434E+001,  4.323320706E-001,  1.404081404E+007,  2.884612649E+004
11.66709229663793,  3.954298400E+001,  4.325060328E-001,  1.404087464E+007,  2.884678920E+004
11.83333333333333,  3.872327774E+001,  4.279739213E-001,  1.406429222E+007,  2.910417072E+004
11.83375936935140,  3.872132371E+001,  4.280869600E-001,  1.406435161E+007,  2.910482729E+004
12.00000000000000,  3.791799482E+001,  4.235393342E-001,  1.408728292E+007,  2.935961105E+004
12.00021321726309,  3.791791710E+001,  4.235649499E-001,  1.408731203E+007,  2.935993617E+004
12.16666666666667,  3.714425460E+001,  4.196914128E-001,  1.410980084E+007,  2.961255555E+004
12.16709349298843,  3.714281807E+001,  4.198345611E-001,  1.410985791E+007,  2.961320065E+004
12.33333333333333,  3.637705001E+001,  4.171980241E-001,  1.413185634E+007,  2.986350331E+004
12.43589191165326,  3.592302123E+001,  4.191661249E-001,  1.414520265E+007,  3.001768208E+004
12.50000000000000,  3.563887373E+001,  4.092988641E-001,  1.415346017E+007,  3.011309985E+004
12.50021379450745,  3.563796212E+001,  4.093345386E-001,  1.415348760E+007,  3.011341490E+004
12.66666666666667,  3.492001845E+001,  4.001445666E-001,  1.417462704E+007,  3.035566946E+004
12.66688064688595,  3.491966283E+001,  4.002490133E-001,  1.417465394E+007,  3.035597778E+004
12.83333333333333,  3.422834829E+001,  3.930532436E-001,  1.419536996E+007,  3.059360590E+004
12.83376165859150,  3.422687706E+001,  3.931958331E-001,  1.419542274E+007,  3.059421220E+004
13.00000000000000,  3.356220222E+001,  3.868021474E-001,  1.421570889E+007,  3.082755795E+004
13.00021434164251,  3.356132918E+001,  3.868477754E-001,  1.421573479E+007,  3.082785645E+004
13.16666666666667,  3.289412083E+001,  3.805055800E-001,  1.423564383E+007,  3.105773072E+004
13.16688118444123,  3.289375446E+001,  3.806122063E-001,  1.423566923E+007,  3.105802466E+004
13.33333333333333,  3.225906142E+001,  3.758740749E-001,  1.425518856E+007,  3.128447172E+004
13.33376271518191,  3.225763332E+001,  3.760075213E-001,  1.425523843E+007,  3.128505294E+004
13.50000000000000,  3.163131222E+001,  3.725708246E-001,  1.427435401E+007,  3.150903559E+004
13.50021486096304,  3.163130872E+001,  3.725720433E-001,  1.427437848E+007,  3.150932378E+004
13.66666666666667,  3.103339998E+001,  3.694115231E-001,  1.429315218E+007,  3.173161183E+004
13.66709672318084,  3.103221998E+001,  3.695418980E-001,  1.429320022E+007,  3.173218395E+004
13.83333333333333,  3.045622794E+001,  3.667736112E-001,  1.431159834E+007,  3.195243118E+004
13.83376371860936,  3.045482161E+001,  3.668590693E-001,  1.431164553E+007,  3.195299959E+004
14.00000000000000,  2.989445418E+001,  3.646691950E-001,  1.432970255E+007,  3.217183589E+004
14.00043070861730,  2.989349571E+001,  3.647565606E-001,  1.432974890E+007,  3.217240146E+004
14.16666666666667,  2.933724308E+001,  3.632494491E-001,  1.434747147E+007,  3.239018572E+004
14.16709769343928,  2.933595909E+001,  3.633717302E-001,  1.434751700E+007,  3.239074955E+004
14.33333333333333,  2.879372758E+001,  3.625241244E-001,  1.436490950E+007,  3.260786737E+004
14.50000000000000,  2.826954261E+001,  3.630542843E-001,  1.438202794E+007,  3.282546329E+004
14.66666666666667,  2.776588022E+001,  3.656308325E-001,  1.439883666E+007,  3.304393538E+004
14.83333333333333,  2.727657088E+001,  3.747658884E-001,  1.441534921E+007,  3.326568041E+004
15.00000000000000,  2.680210442E+001,  3.926854880E-001,  1.443157130E+007,  3.349523643E+004
15.09669165412383,  2.654498402E+001,  4.127008800E-001,  1.444085615E+007,  3.363533372E+004
15.16666666666667,  2.633701247E+001,  4.038594091E-001,  1.444751722E+007,  3.373859891E+004
15.16688308124180,  2.633660519E+001,  4.039456530E-001,  1.444753774E+007,  3.373891362E+004
15.33333333333333,  2.584911521E+001,  3.694123902E-001,  1.446317072E+007,  3.396949888E+004
15.33354989013272,  2.584850921E+001,  3.694353973E-001,  1.446319088E+007,  3.396978689E+004
15.50000000000000,  2.538777593E+001,  3.576015468E-001,  1.447854040E+007,  3.418660214E+004
15.66666666666667,  2.496536443E+001,  3.695903054E-001,  1.449364299E+007,  3.440315940E+004
15.72196510321168,  2.484668494E+001,  3.876102528E-001,  1.449860078E+007,  3.447834841E+004
15.83333333333333,  2.453613051E+001,  3.536571364E-001,  1.450850008E+007,  3.462651257E+004
15.83355030293451,  2.453575252E+001,  3.537499791E-001,  1.450851925E+007,  3.462678888E+004
16.00000000000000,  2.409773510E+001,  3.356109154E-001,  1.452308959E+007,  3.483251393E+004
16.00021710320803,  2.409716991E+001,  3.356287669E-001,  1.452310842E+007,  3.483277625E+004
16.16666666666667,  2.367678725E+001,  3.251267286E-001,  1.453742224E+007,  3.503056874E+004
16.16688390124099,  2.367639711E+001,  3.252293158E-001,  1.453744075E+007,  3.503082309E+004
16.33333333333333,  2.326592624E+001,  3.169128040E-001,  1.455150430E+007,  3.522309575E+004
16.50000000000000,  2.286857076E+001,  3.098834684E-001,  1.456534431E+007,  3.541108707E+004
16.50043498253076,  2.286769882E+001,  3.099841399E-001,  1.456538012E+007,  3.541157249E+004
16.66666666666667,  2.248183624E+001,  3.035891003E-001,  1.457894856E+007,  3.559510568E+004
16.66688428321325,  2.248174320E+001,  3.036233501E-001,  1.457896618E+007,  3.559534355E+004
16.83333333333333,  2.210736352E+001,  2.978158631E-001,  1.459232451E+007,  3.577550934E+004
16.83376881349986,  2.210649082E+001,  2.979036286E-001,  1.459235917E+007,  3.577597638E+004
17.00000000000000,  2.174273684E+001,  2.924252441E-001,  1.460547923E+007,  3.595256396E+004
17.00021786160437,  2.174253878E+001,  2.924931202E-001,  1.460549628E+007,  3.595279336E+004
17.16666666666667,  2.139171875E+001,  2.872514083E-001,  1.461841894E+007,  3.612643442E+004
17.16710262961370,  2.139085020E+001,  2.873093319E-001,  1.461845252E+007,  3.612688534E+004
17.33333333333333,  2.104251401E+001,  2.827979791E-001,  1.463114915E+007,  3.629745683E+004
17.33376953244011,  2.104181189E+001,  2.828888522E-001,  1.463118219E+007,  3.629790105E+004
17.50000000000000,  2.069823511E+001,  2.783470751E-001,  1.464367101E+007,  3.646579598E+004
17.50021821585801,  2.069778748E+001,  2.783512226E-001,  1.464368727E+007,  3.646601465E+004
17.66666666666667,  2.036042675E+001,  2.740182141E-001,  1.465598825E+007,  3.663149689E+004
17.66710332791168,  2.035966592E+001,  2.741084810E-001,  1.465602025E+007,  3.663192779E+004
17.83333333333333,  2.003487647E+001,  2.698307447E-001,  1.466810641E+007,  3.679464088E+004
17.83355177687441,  2.003473515E+001,  2.698815215E-001,  1.466812216E+007,  3.679485312E+004
18.00000000000000,  1.971481901E+001,  2.659251400E-001,  1.468003163E+007,  3.695537462E+004
18.00043710998255,  1.971401622E+001,  2.659832150E-001,  1.468006265E+007,  3.695579317E+004
18.16666666666667,  1.940576830E+001,  2.620703423E-001,  1.469176669E+007,  3.711373033E+004
18.16710399617341,  1.940515915E+001,  2.621548563E-001,  1.469179724E+007,  3.711414306E+004
18.33333333333333,  1.911044135E+001,  2.583625637E-001,  1.470332111E+007,  3.726987032E+004
18.33355210616228,  1.911043018E+001,  2.583670839E-001,  1.470333616E+007,  3.727007380E+004
18.50000000000000,  1.881869348E+001,  2.548036948E-001,  1.471469979E+007,  3.742381692E+004
18.50043775906903,  1.881800658E+001,  2.548813711E-001,  1.471472944E+007,  3.742421859E+004
18.66666666666667,  1.853446868E+001,  2.513247112E-001,  1.472590518E+007,  3.757565466E+004
18.66710463606977,  1.853397033E+001,  2.513907741E-001,  1.472593440E+007,  3.757605103E+004
18.83333333333333,  1.826285777E+001,  2.478897386E-001,  1.473694433E+007,  3.772541557E+004
18.83355242165863,  1.826252257E+001,  2.479124246E-001,  1.473695873E+007,  3.772561110E+004
19.00000000000000,  1.799589782E+001,  2.448520366E-001,  1.474782173E+007,  3.787317449E+004
19.00043838142341,  1.799529207E+001,  2.449336902E-001,  1.474785013E+007,  3.787356104E+004
19.16666666666667,  1.772824543E+001,  2.420380754E-001,  1.475853879E+007,  3.801927322E+004
19.16710525008205,  1.772778410E+001,  2.420884864E-001,  1.475856678E+007,  3.801965545E+004
19.33333333333333,  1.746568725E+001,  2.391619892E-001,  1.476909662E+007,  3.816363160E+004
19.33355272462070,  1.746533896E+001,  2.391990789E-001,  1.476911041E+007,  3.816382053E+004
19.50000000000000,  1.720831581E+001,  2.363603731E-001,  1.477949869E+007,  3.830627680E+004
19.50043897933998,  1.720776024E+001,  2.364387501E-001,  1.477952589E+007,  3.830665044E+004
19.66666666666667,  1.695728872E+001,  2.336598363E-001,  1.478974856E+007,  3.844727307E+004
19.66710584000414,  1.695687020E+001,  2.337004831E-001,  1.478977537E+007,  3.844764255E+004
19.83333333333333,  1.671449649E+001,  2.310879845E-001,  1.479984972E+007,  3.858668977E+004
19.83355301562924,  1.671417828E+001,  2.311239345E-001,  1.479986294E+007,  3.858687256E+004
20.00000000000000,  1.647681608E+001,  2.287476701E-001,  1.480980677E+007,  3.872462974E+004
20.00043955356313,  1.647629088E+001,  2.288220699E-001,  1.480983284E+007,  3.872499183E+004
20.16666666666667,  1.624521074E+001,  2.271115162E-001,  1.481962288E+007,  3.886130511E+004
20.33333333333333,  1.602222294E+001,  2.294405033E-001,  1.482930236E+007,  3.899806948E+004
20.48975638423488,  1.582535423E+001,  2.410174225E-001,  1.483826830E+007,  3.912959555E+004
20.50000000000000,  1.581139595E+001,  2.397285196E-001,  1.483885165E+007,  3.913846518E+004
20.50022005237739,  1.581112142E+001,  2.397719063E-001,  1.483886417E+007,  3.913865512E+004
20.66666666666667,  1.557455922E+001,  2.220239173E-001,  1.484826587E+007,  3.927539664E+004
20.66688680939966,  1.557442035E+001,  2.220728606E-001,  1.484827821E+007,  3.927557264E+004
20.83333333333333,  1.535298846E+001,  2.185076318E-001,  1.485754392E+007,  3.940748673E+004
20.83355356487364,  1.535269536E+001,  2.185214058E-001,  1.485755609E+007,  3.940765998E+004
21.00000000000000,  1.513770492E+001,  2.151446921E-001,  1.486669106E+007,  3.953755965E+004
21.00044063800767,  1.513718019E+001,  2.152072914E-001,  1.486671507E+007,  3.953790103E+004
21.16666666666667,  1.492515066E+001,  2.125441151E-001,  1.487570958E+007,  3.966584917E+004
21.16710747716801,  1.492472564E+001,  2.126034395E-001,  1.487573327E+007,  3.966618655E+004
21.33333333333333,  1.471663367E+001,  2.100792548E-001,  1.488460188E+007,  3.979263320E+004
21.33355382370639,  1.471661111E+001,  2.100884455E-001,  1.488461356E+007,  3.979279996E+004
21.50000000000000,  1.451394481E+001,  2.076731165E-001,  1.489337085E+007,  3.991795691E+004
21.50044114902740,  1.451343870E+001,  2.077205011E-001,  1.489339390E+007,  3.991828680E+004
21.66666666666667,  1.431404953E+001,  2.053297405E-001,  1.490201910E+007,  4.004185593E+004
21.66710798174178,  1.431361066E+001,  2.053935762E-001,  1.490204184E+007,  4.004218224E+004
21.83333333333333,  1.411846615E+001,  2.030227026E-001,  1.491054864E+007,  4.016435983E+004
21.83355407279348,  1.411837066E+001,  2.030589238E-001,  1.491055986E+007,  4.016452119E+004
22.00000000000000,  1.392934938E+001,  2.007631942E-001,  1.491896276E+007,  4.028549176E+004
22.00022082039159,  1.392909567E+001,  2.007829182E-001,  1.491897384E+007,  4.028565137E+004
22.16666666666667,  1.374048944E+001,  1.985732486E-001,  1.492726362E+007,  4.040529170E+004
22.16710846743797,  1.374003825E+001,  1.986301485E-001,  1.492728548E+007,  4.040560761E+004
22.33333333333333,  1.355683625E+001,  1.963916731E-001,  1.493545245E+007,  4.052378184E+004
22.33377529199492,  1.355646162E+001,  1.964470607E-001,  1.493547402E+007,  4.052409440E+004
22.50000000000000,  1.337519714E+001,  1.942780078E-001,  1.494353199E+007,  4.064098297E+004
22.50022105725347,  1.337515150E+001,  1.942962952E-001,  1.494354263E+007,  4.064113759E+004
22.66666666666667,  1.319731155E+001,  1.921845960E-001,  1.495150326E+007,  4.075692321E+004
22.66688780094289,  1.319707752E+001,  1.922166755E-001,  1.495151377E+007,  4.075707623E+004
22.83333333333333,  1.302316056E+001,  1.901304321E-001,  1.495936923E+007,  4.087161526E+004
22.83377575412485,  1.302275543E+001,  1.901872010E-001,  1.495938997E+007,  4.087191817E+004
23.00000000000000,  1.285599686E+001,  1.880959247E-001,  1.496713244E+007,  4.098508413E+004
23.00044257103515,  1.285567199E+001,  1.881439615E-001,  1.496715292E+007,  4.098538389E+004
23.16666666666667,  1.269032365E+001,  1.861569575E-001,  1.497479637E+007,  4.109735969E+004
23.16688802634892,  1.269029895E+001,  1.861672007E-001,  1.497480648E+007,  4.109750805E+004
23.33333333333333,  1.252717080E+001,  1.842411540E-001,  1.498236133E+007,  4.120848041E+004
23.33377619948518,  1.252675661E+001,  1.842749689E-001,  1.498238130E+007,  4.120877420E+004
23.50000000000000,  1.236800137E+001,  1.823529983E-001,  1.498982982E+007,  4.131845471E+004
23.50044301107786,  1.236762710E+001,  1.824071523E-001,  1.498984954E+007,  4.131874562E+004
23.66666666666667,  1.221259984E+001,  1.804913736E-001,  1.499720375E+007,  4.142730620E+004
23.66710982095534,  1.221229451E+001,  1.805371423E-001,  1.499722323E+007,  4.142759422E+004
23.83333333333333,  1.206248557E+001,  1.786640959E-001,  1.500448603E+007,  4.153505134E+004
23.83355498117827,  1.206245573E+001,  1.786765832E-001,  1.500449566E+007,  4.153519392E+004
24.00000000000000,  1.191218406E+001,  1.769057692E-001,  1.501167829E+007,  4.164172418E+004
24.00022171779509,  1.191197984E+001,  1.769341305E-001,  1.501168780E+007,  4.164186541E+004
24.16666666666667,  1.176548125E+001,  1.751413966E-001,  1.501878129E+007,  4.174733897E+004
24.16711024063360,  1.176512690E+001,  1.751915245E-001,  1.501880008E+007,  4.174761873E+004
24.33333333333333,  1.162015433E+001,  1.734208533E-001,  1.502579674E+007,  4.185190790E+004
24.33377704402876,  1.161986273E+001,  1.734680540E-001,  1.502581531E+007,  4.185218499E+004
24.50000000000000,  1.147804158E+001,  1.717013973E-001,  1.503272631E+007,  4.195544022E+004
24.50022192287371,  1.147798771E+001,  1.717233092E-001,  1.503273548E+007,  4.195557741E+004
24.66666666666667,  1.133967174E+001,  1.699842623E-001,  1.503957121E+007,  4.205794763E+004
24.66688865634944,  1.133948709E+001,  1.700001066E-001,  1.503958028E+007,  4.205808349E+004
24.83333333333333,  1.120239412E+001,  1.683862257E-001,  1.504633379E+007,  4.215944699E+004
24.83355538906939,  1.120223345E+001,  1.684463963E-001,  1.504634274E+007,  4.215958164E+004
25.00000000000000,  1.106818102E+001,  1.668814235E-001,  1.505301483E+007,  4.226002795E+004
25.00022212105021,  1.106805615E+001,  1.669490941E-001,  1.505302368E+007,  4.226016145E+004
25.16666666666667,  1.093628922E+001,  1.653985199E-001,  1.505961589E+007,  4.235971520E+004
25.16688885230390,  1.093621649E+001,  1.654468320E-001,  1.505962463E+007,  4.235984754E+004
25.33333333333333,  1.080717461E+001,  1.639274409E-001,  1.506613860E+007,  4.245851693E+004
25.33355558283785,  1.080716929E+001,  1.639315678E-001,  1.506614724E+007,  4.245864809E+004
25.50000000000000,  1.067936699E+001,  1.624850455E-001,  1.507258462E+007,  4.255644003E+004
25.50022231266496,  1.067920288E+001,  1.625258864E-001,  1.507259317E+007,  4.255657010E+004
25.66666666666667,  1.055299218E+001,  1.610154566E-001,  1.507895419E+007,  4.265349204E+004
25.66688904181090,  1.055285202E+001,  1.610780079E-001,  1.507896264E+007,  4.265362100E+004
25.83333333333333,  1.042869102E+001,  1.594999169E-001,  1.508524859E+007,  4.274965071E+004
25.83355577027295,  1.042858840E+001,  1.595604226E-001,  1.508525694E+007,  4.274977848E+004
26.00000000000000,  1.030669939E+001,  1.578694638E-001,  1.509146913E+007,  4.284487039E+004
26.00022249805621,  1.030664724E+001,  1.579058415E-001,  1.509147739E+007,  4.284499687E+004
26.16666666666667,  1.018600114E+001,  1.561884223E-001,  1.509761682E+007,  4.293904334E+004
26.33333333333333,  1.007395687E+001,  1.594444208E-001,  1.510369436E+007,  4.303347568E+004
26.36004809631085,  1.005680734E+001,  1.607375327E-001,  1.510466237E+007,  4.304887043E+004
26.50000000000000,  9.956310704E+000,  1.548418022E-001,  1.510970245E+007,  4.312691964E+004
26.66666666666667,  9.845923477E+000,  1.569017032E-001,  1.511564300E+007,  4.322046247E+004
26.83333333333333,  9.738304605E+000,  1.577024474E-001,  1.512151828E+007,  4.331489504E+004
27.00000000000000,  9.634796416E+000,  1.605592131E-001,  1.512732962E+007,  4.340995111E+004
27.10697728292757,  9.575861053E+000,  1.682319197E-001,  1.513102841E+007,  4.347304575E+004
27.16666666666667,  9.536037760E+000,  1.645447735E-001,  1.513308180E+007,  4.350882832E+004
27.16688957446103,  9.535874797E+000,  1.645595645E-001,  1.513308945E+007,  4.350896038E+004
27.33333333333333,  9.428086211E+000,  1.596703723E-001,  1.513877056E+007,  4.360575206E+004
27.33355629721249,  9.427940945E+000,  1.597041312E-001,  1.513877813E+007,  4.360588025E+004
27.50000000000000,  9.323727730E+000,  1.579722960E-001,  1.514439594E+007,  4.370099259E+004
