"Downstream 0.45-Dam"
Time (hr),Q+ (ft^3/s),Q- (ft^3/s),V+ (ft^3),V- (ft^3)
22.50022105725347,  1.335201772E+001,  3.969007990E-002,  1.481500496E+007,  9.469944337E+003
22.66666666666667,  1.317421810E+001,  3.936992123E-002,  1.482295174E+007,  9.493625945E+003
22.66688780094289,  1.317399894E+001,  3.940090082E-002,  1.482296223E+007,  9.493657311E+003
22.83333333333333,  1.300009813E+001,  3.907003394E-002,  1.483080386E+007,  9.517157562E+003
22.83355454367892,  1.299991819E+001,  3.912154337E-002,  1.483081422E+007,  9.517188717E+003
23.00000000000000,  1.283301161E+001,  3.877267215E-002,  1.483855326E+007,  9.540510822E+003
23.00022128546803,  1.283290173E+001,  3.881625352E-002,  1.483856348E+007,  9.540541744E+003
23.16666666666667,  1.266736245E+001,  3.848841182E-002,  1.484620341E+007,  9.563689277E+003
23.16688802634892,  1.266734227E+001,  3.849783252E-002,  1.484621350E+007,  9.563719955E+003
23.33333333333333,  1.250424621E+001,  3.820717643E-002,  1.485375461E+007,  9.586698239E+003
23.33355476636083,  1.250404359E+001,  3.823938146E-002,  1.485376457E+007,  9.586728722E+003
23.50000000000000,  1.234512441E+001,  3.792917417E-002,  1.486120935E+007,  9.609538657E+003
23.50022150549106,  1.234495883E+001,  3.797812780E-002,  1.486121920E+007,  9.609568941E+003
23.66666666666667,  1.218977265E+001,  3.765488330E-002,  1.486856957E+007,  9.632213750E+003
23.66688824376369,  1.218966872E+001,  3.769630548E-002,  1.486857930E+007,  9.632243820E+003
23.83333333333333,  1.203972497E+001,  3.738548634E-002,  1.487583818E+007,  9.654725814E+003
23.83355498117827,  1.203970069E+001,  3.739695710E-002,  1.487584778E+007,  9.654755654E+003
24.00000000000000,  1.188944566E+001,  3.712689849E-002,  1.488301679E+007,  9.677079831E+003
24.00022171779509,  1.188925486E+001,  3.715415680E-002,  1.488302628E+007,  9.677109487E+003
24.16666666666667,  1.174280469E+001,  3.686735916E-002,  1.489010617E+007,  9.699278418E+003
24.16688845360439,  1.174264382E+001,  3.691270547E-002,  1.489011554E+007,  9.699307890E+003
24.33333333333333,  1.159752590E+001,  3.661503772E-002,  1.489710802E+007,  9.721323028E+003
24.33355518863582,  1.159741725E+001,  3.665749630E-002,  1.489711729E+007,  9.721352306E+003
24.50000000000000,  1.145548094E+001,  3.636344567E-002,  1.490402403E+007,  9.743215810E+003
24.50022192287371,  1.145543692E+001,  3.638357348E-002,  1.490403318E+007,  9.743244877E+003
24.66666666666667,  1.131720561E+001,  3.611474309E-002,  1.491085542E+007,  9.764959400E+003
24.66688865634944,  1.131702902E+001,  3.613085991E-002,  1.491086446E+007,  9.764988274E+003
24.83333333333333,  1.117992088E+001,  3.587384205E-002,  1.491760452E+007,  9.786555895E+003
24.83355538906939,  1.117976086E+001,  3.591281875E-002,  1.491761346E+007,  9.786584603E+003
25.00000000000000,  1.104564946E+001,  3.563593140E-002,  1.492427207E+007,  9.808009020E+003
25.00022212105021,  1.104552555E+001,  3.567940711E-002,  1.492428090E+007,  9.808037550E+003
25.16666666666667,  1.091371060E+001,  3.540219274E-002,  1.493085959E+007,  9.829321028E+003
25.16688885230390,  1.091363859E+001,  3.543313747E-002,  1.493086832E+007,  9.829349370E+003
25.33333333333333,  1.078456699E+001,  3.517282097E-002,  1.493736874E+007,  9.850494051E+003
25.33355558283785,  1.078456174E+001,  3.517545868E-002,  1.493737737E+007,  9.850522195E+003
25.50000000000000,  1.065672328E+001,  3.494905250E-002,  1.494380120E+007,  9.871530192E+003
25.50022231266496,  1.065655969E+001,  3.497577698E-002,  1.494380973E+007,  9.871558184E+003
25.66666666666667,  1.053034487E+001,  3.472750714E-002,  1.495015718E+007,  9.892433100E+003
25.66688904181090,  1.053020575E+001,  3.476780990E-002,  1.495016561E+007,  9.892460934E+003
25.83333333333333,  1.040611776E+001,  3.450985841E-002,  1.495643800E+007,  9.913204304E+003
25.83355577027295,  1.040601621E+001,  3.454866288E-002,  1.495644633E+007,  9.913231969E+003
26.00000000000000,  1.028433746E+001,  3.429573464E-002,  1.496264506E+007,  9.933845908E+003
26.00022249805621,  1.028428600E+001,  3.431902515E-002,  1.496265329E+007,  9.933873397E+003
26.16666666666667,  1.016391356E+001,  3.408651266E-002,  1.496877945E+007,  9.954360469E+003
26.16688922517974,  1.016375389E+001,  3.409116756E-002,  1.496878759E+007,  9.954387783E+003
26.33333333333333,  1.004719753E+001,  3.388751667E-002,  1.497484260E+007,  9.974750952E+003
